484	Királyi zászló jár elöl 
485	Jézus, világ megváltója 
486	Királyi zászlók lobognak 
487	Ha a keresztre néz szemem 
488	Ó, ember, sirasd nagy bűnöd 
489	Ó, Isten, ki a törődött Szívet meg nem utálod 
490	Te, drága Jézus, mi történt tevéled 
491	Paradicsomnak te szép élő fája 
492	A Bárány hordja csendesen 
493	Ó, Krisztusfő, te, zúzott 
494	Ó, Krisztus, láttam szenvedésed 
495	Ó, ártatlanság Báránya 
496	Felnézek rád, csodás kereszt 
497	Jézus, Istennek Báránya 
498	Emlékezzünk menny Fiáról 
501	Krisztus feltámadott 
502	E világnak fényessége 
503	Krisztus a sírbolt foglya volt 
504	Feltámadt a mi életünk 
505	Emlékezzünk e napon 
506	Krisztus, ím, feltámada 
507	Krisztus feltámada igazságunkra 
508	Jézus, én bizodalmam 
509	Jézus Krisztus, Üdvözítőnk 
510	Dicsőség néked, Istenünk 
511	Mind jöjjetek, örvendjetek 
512	Ma örvendezzetek 
513	Felvirradt áldott szép napunk 
514	Győzelmet vettél, ó, Feltámadott 
515	Krisztus, virágunk 
516	Örvendezzetek, egek 
517	Uram, közel voltam hozzád 
518	Jézus meghalt bűneinkért 
519	Jézus, ki a sírban valál 
520	E húsvét ünnepében... Dicsérjük 
521	E húsvét ünnepében... Örvendjünk 
531	A Krisztus mennybe felméne 
532	Ó, győzelmes nagy Királyunk 
533	Jézus Krisztus, mi királyunk 
534	Úr Jézus, aki felséggel 
535	Megváltónk földről mennybe ment 
536	Szent egek, minden boldogok hajléki 
541	Jövel, Szentlélek Úr Isten, töltsd be 
542	Jövel, Szentlélek Isten, tarts meg 
543	Jövel, teremtő Szentlélek 
544	Jövel, Szentlélek Úr Isten, ki Atyával vagy 
545	Jövel, Szentlélek Úr Isten, lelkünknek vigassága 
546	Adj, Úr Isten, nékünk Szentlelket 
547	Szentlélek, öröm Lelke 
548	Jer, kérjük Isten áldott Szentlelkét 
549	Szentlélek, végy körül bennünket 
550	A pünkösdnek jeles napján 
551	Ó, áldott Szentlélek 
552	Jézus, az ígéretet 
553	E pünkösd ünnepében... Dicsérjük Istent 
554	E pünkösd ünnepében... Zeng nyelvünk 
561	Szent vagy örökké, Atya Úr Isten 
562	Ó, mi szent Atyánk 
563	Szentháromság egy Istenség 
564	Dicséret a Szentháromságnak 
565	A menny Urának tisztelet 
566	Téged, Úr Isten, mi, keresztyének 
567	Téged, ó, Isten, dicsérünk 
568	Áldunk téged, Istenünk 
569	Ím, készen áll az alkotás 
570	Vígak e föld lakosai 
581	Semmit ne bánkódjál 
582	Jézus Krisztus, mi kegyelmes királyunk 
583	Keserves szívvel 
584	Emlékezzél, mi történék 
585	Úr Isten, te tarts meg minket 
586	Bár szétszakadva él az Egyház 
587	Kelj fel, kelj fel fényes nap 
588	Igazságnak napja, jöjj 
589	Ne csüggedj el, kicsiny sereg 
590	Az Egyháznak a Jézus a fundámentuma 
591	Erős vár a mi Istenünk 
601	Az Úr Isten az én reménységem 
602	Krisztus, én életemnek 
603	Ímhol vagyok, édes Uram, Istenem 
604	Seregeknek szent Istene 
605	Már elmégyek az örömbe 
606	Nem sokáig tart már 
607	Megszabadultam már én a testi haláltól 
608	Jer, temessük el a testet 
609	Gyarló testünk porrá lészen 
610	Menj el a te nyugalmadba 
611	Csak vándorút az életem 
612	Én Istenem, benned bízom 
613	Midőn eljön az én órám 
614	Az élet nékem Krisztus 
615	Szívem szerint kívánom 
616	Minden ember csak halandó 
617	A mi szívünk csak tehozzád 
618	Az én időm, mint a szép nyár 
619	E világ mióta fennáll 
620	Bizony betelik az idő 
621	Ments meg engem, Uram 
622	Ébredj, alvó, hív a szózat 
623	Íme, lészen a kései korban 
624	Emeljük Jézushoz szemünk 
625	Kik a Krisztusban hunytak el 
626	Fenn a mennyben az Úr 
627	A mennybe’ fenn, a trónusnál 
628	Áldó hatalmak oltalmába rejtve 
629	Már célba ért sok hívő gyermeked 
630	Zengd Jézus nevét, zengd, világ 
641	Isten, áldd meg a magyart (Magyar himnusz) 
642	Hatalmas Isten (Magyar ének) 
643	Hatalmas Isten (Magyar ének) 
644	Hazádnak rendületlenül (Szózat) 
651	A nap immár felvirradván 
652	Látod, Úr Isten, szívünket 
653	Felséges Atya Úr Isten 
654	Az éjszakai sötétség 
655	Könyörögjünk az Istennek, Krisztus által 
656	Mindenkor téged, Úr Isten 
657	Mi, keresztyének, tenéked 
658	Jézus Krisztus, szép fényes hajnal 
659	Hálát adok néked, mennybéli Isten (reggeli ének) 
660	Tenéked, Uram, hálát adok 
661	Szívem megalázván, tehozzád megyek 
662	Magasztallak én téged 
663	Dicsérlek, Uram, téged 
664	Hálát adunk néked, mennyei Atyánk 
665	Mi szent Atyánk, ki lakozol mennyégben 
